title,researcher,institution,start_date,project_url
マルチオミクス診断支援装置の開発・事業化,,静岡県立静岡がんセンター,2015-08-10 00:00:00,https://www.amed.go.jp/koubo/02/01/0201C_00145.html
再生医療等に用いるヒト軟骨デバイスの実用化のための3次元細胞培養システムの開発・事業化,,公益財団法人木原記念横浜生命科学振興財団,2015-08-10 00:00:00,https://www.amed.go.jp/koubo/02/01/0201C_00145.html
ヒト近位尿細管上皮細胞を用いたバイオ人工尿細管デバイスシステムの開発・事業化,,公益財団法人木原記念横浜生命科学振興財団,2015-08-10 00:00:00,https://www.amed.go.jp/koubo/02/01/0201C_00145.html
バイオ医薬品の品質管理等に関わる人材育成プログラムの開発,内田　和久,国立大学法人神戸大学 大学院工学研究科,2015-07-24 00:00:00,https://www.amed.go.jp/koubo/06/01/0601C_00003.html
自動ラップ式排泄処理システム,,日本セイフティー株式会社,2015-07-07 00:00:00,https://www.amed.go.jp/koubo/02/01/0201C_00180.html
浴室・トイレ内事故検知通報システムの開発,,株式会社イデアクエスト,2015-07-07 00:00:00,https://www.amed.go.jp/koubo/02/01/0201C_00180.html
水洗後の水分の拭き取り機能付きロボットポータブルトイレットの開発,,株式会社岡田製作所,2015-07-07 00:00:00,https://www.amed.go.jp/koubo/02/01/0201C_00180.html
自動排泄処理装置　ロボヘルパーLOVE-Sの開発事業,,マッスル株式会社,2015-07-07 00:00:00,https://www.amed.go.jp/koubo/02/01/0201C_00180.html
直感的な使用法、自然な起立・歩行支援を実現する屋内型ロボットウォーカー,,RT.ワークス株式会社,2015-07-07 00:00:00,https://www.amed.go.jp/koubo/02/01/0201C_00180.html
屋内移動・日常生活支援「寄り添いロボット」開発プロジェクト,,サンヨーホームズ株式会社,2015-07-07 00:00:00,https://www.amed.go.jp/koubo/02/01/0201C_00180.html
カメラ組込み型画像認識システムを用いた見守りプラットフォームの開発,,株式会社レイトロン,2015-07-07 00:00:00,https://www.amed.go.jp/koubo/02/01/0201C_00180.html
自動排泄処理装置の普及促進を目的とした快適性と利便性向上の為の技術開発,,株式会社パーソンライフ,2015-07-07 00:00:00,https://www.amed.go.jp/koubo/02/01/0201C_00180.html
小児の慢性疾患における晩発生障害等の調査と治療法・予防策開発に向けた研究,木下　義晶,九州大学大学病院,2015-06-20 00:00:00,https://www.amed.go.jp/koubo/04/02/0402C_00164.html
網羅的遺伝子解析等による診断不明症例への適切な診断提供体制の構築のための研究,松原　洋一,国立成育医療研究センター研究所,2015-06-20 00:00:00,https://www.amed.go.jp/koubo/04/02/0402C_00164.html
平成27年度「未来医療を実現する医療機器・システム研究開発事業（医療機器等に関する開発ガイドライン（手引き）策定事業,,国立研究開発法人　産業技術総合研究所,2015-06-18 00:00:00,https://www.amed.go.jp/koubo/02/01/0201C_00174.html
血中長鎖非コードRNAから予測する一次感覚神経の病態分子基盤に基づく神経障害性疼痛バイオマーカーの同定,坂井 敦,日本医科大学,2019-04-10 00:00:00,https://www.amed.go.jp/koubo/01/05/0105C_00024.html
炎症の収束に着目した腎疾患の病態解明,藤生 克仁,東京大学,2019-04-10 00:00:00,https://www.amed.go.jp/koubo/01/05/0105C_00022.html
腎疾患におけるアミノ酸キラリティを標的とした分子病態の解明研究,和田 隆志,金沢大学,2019-04-10 00:00:00,https://www.amed.go.jp/koubo/01/05/0105C_00022.html
メガリンをターゲットにした急性腎障害および慢性腎臓病の創薬研究,斎藤 亮彦,新潟大学,2019-04-10 00:00:00,https://www.amed.go.jp/koubo/01/05/0105C_00022.html
リン酸化プロテオゲノミクスを基盤としたオンデマンドパスウェイミクス解析による胃癌最適医療の構築,足立 淳,医薬基盤・健康・栄養研究所,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
手術省略乳癌治療を可能にするバイオマーカーHSD17B4メチル化の作動機構の解明と創薬応用,牛島 俊和,国立がん研究センター,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
小児白血病の病態の背景にある生殖細胞系列の分子遺伝学的基盤の解明,加藤 元博,国立成育医療研究センター,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
難治性小児固形腫瘍における生物学的特性の理解に基づいた新規克服法の開発,滝田 順子,京都大学,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
消化器系がん患者由来の鶏卵がんモデルと個別化医療の開発,玉野井 冬彦,京都大学,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
血液悪性腫瘍における新規ゲノム・エピゲノム異常の包括的探索とその臨床的有用性の検証,牧島 秀樹,京都大学,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
肺癌オルガノイドを用いた治療後期肺癌の悪性度の本態解明,安田 浩之,慶應義塾大学,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
免疫抑制性分子の分泌型バリアントを介した腫瘍免疫微小環境変化と新規治療標的探索,片山 量平,がん研究会,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
サルタン系降圧剤による前立腺がん予防臨床試験に向けたパイロット試験,上村 博司,横浜市立大学,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
日本人BRCA未発症変異保持者に対する乳癌リスク低減手法の開発研究,中村 清吾,昭和大学,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
大腸がんリスク因子コリバクチン産生菌の増殖抑制を目的としたパイロット介入試験,渡辺 賢二,静岡県立大学,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
がん抑制因子活性化を利用した難治性内分泌療法耐性乳がん治療薬の開発,片桐 豊雅,徳島大学,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
成人T細胞性白血病／リンパ腫に対するTax特異的T細胞受容体遺伝子導入免疫細胞療法の開発,神田 善伸,自治医科大学,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
サイトカイン毒性のない免疫増強アジュバントARNAXの非臨床試験へ向けて,瀬谷 司,北海道大学,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
GPC3発現手術不能進行・腹膜播種卵巣明細胞腺癌を対象としたヒト同種iPS 細胞由来GPC3-CAR 再生自然キラーリンパ球（ILC/NK）の安全性、忍容性および薬物動態を検討する第Ⅰ相臨床試験,金子 新,京都大学,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
成人T細胞白血病／リンパ腫の治癒を目指したHTLV-1ウイルス標的樹状細胞ワクチン療法の確立：薬事承認を目的とした第Ⅱ相医師主導治験,末廣 陽子,九州がんセンター,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
進行肺癌の血漿遊離DNAを利用したマルチ遺伝子解析法に基づく個別化医療の確立を目指した研究,宇田川 響,国立がん研究センター,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
難治性神経芽腫に対するIL2、CSF 併用ch14.18 免疫療法の国内臨床開発,原 純一,大阪市立総合医療センター,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
切除可能肝細胞癌に対する陽子線治療と外科的切除の非ランダム化同時対照試験,秋元 哲夫,国立がん研究センター,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
新規BNCT治療システムによる再発難治性高悪性度髄膜腫に対する第Ⅱ相医師主導治験に関する研究開発,宮武 伸一,大阪医科大学,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
気管支鏡下肺マッピングを利用した革新的精密肺がん縮小手術治療法の創成,佐藤 雅昭,東京大学,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
針穿刺ロボットを用いたがんに対する低侵襲治療「CT透視ガイド下アブレーション」の検証的医師主導治験,平木 隆夫,岡山大学,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
HER2陽性乳癌に対する手術省略を目指した医療機器の開発研究,向井 博文,国立がん研究センター,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
局所切除後の垂直断端陰性かつ高リスク下部直腸粘膜下層浸潤癌（pT1癌）に対するカペシタビン併用放射線療法の単群検証的試験に関する研究開発（JCOG1612）,池松 弘朗,国立がん研究センター,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
EGFR遺伝子変異陽性進行非扁平上皮非小細胞肺癌に対するゲフィチニブまたはオシメルチニブ単剤療法とゲフィチニブまたはオシメルチニブにシスプラチン＋ペメトレキセドを途中挿入する治療とのランダム化比較試験,大江 裕一郎,国立がん研究センター,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
特発性肺線維症合併進行非小細胞肺癌に対する標準治療開発に関する研究,岡本 勇,九州大学,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
局所限局性前立腺癌中リスク症例に対する陽子線治療の多施設共同臨床試験と局所限局性前立腺癌に対する強度変調放射線治療の多施設前向き観察研究,櫻井 英幸,筑波大学,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
化学療法にて消失した大腸癌肝転移病変のDW-MRIを用いた術前診断能の妥当性に関する研究,塩澤 学,神奈川県立がんセンター,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
進行胃癌を対象とした大網切除に対する大網温存の非劣性を検証するランダム化比較第Ⅲ相試験,吉川 貴己,国立がん研究センター,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
がん治療中のせん妄の発症予防を目指した多職種せん妄プログラムの開発,小川 朝生,国立がん研究センター,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
がん患者における患者報告アウトカム尺度開発に関する研究,清田 尚臣,神戸大学,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
支持/緩和治療領域臨床試験に関する各分野における方法論確立に関する研究,全田 貞幹,国立がん研究センター,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
悪性腫瘍に伴う悪液質の標準治療の確立：フォローアップ研究,高山 浩一,京都府立医科大学,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
高度催吐性リスクのがん化学療法におけるDEX（steroid）sparing に関する研究,中島 貴子,聖マリアンナ医科大学,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
進行がん患者に対するスクリーニングを組み合わせた 看護師主導による治療早期からの専門的緩和ケア介入プログラムの臨床的有用性を検証する無作為化比較試験,松本 禎久,国立がん研究センター,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
シスプラチンを含む化学療法を施行される子宮がん患者の嘔気・嘔吐に対する六君子湯の効果ープラセボ対照無作為化二重盲検比較検証試験,渡利 英道,北海道大学,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
アジア協同基盤を用いた分類系統不明瞭な白血病（ALAL）に対する標準治療の開発,岡本 康裕,鹿児島大学,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
小児から成人をシームレスに対象とした B前駆細胞性急性リンパ性白血病に対する前方視的臨床試験による標準治療の開発研究,康 勝好,埼玉県立小児医療センター,2019-03-25 00:00:00,https://www.amed.go.jp/koubo/01/03/0103C_00009.html
